BraTS21ID,Model,Channels,Tumor regions,Dice score,HD95
BraTS2021_00043,MEncodnnUnet,4 channels,TC,0.572415292263031,22.759613353482084
BraTS2021_00593,MEncodnnUnet,4 channels,TC,0.9647974371910095,2.0
BraTS2021_01023,MEncodnnUnet,4 channels,TC,0.9688433408737183,1.4142135623730951
BraTS2021_01560,MEncodnnUnet,4 channels,TC,0.9317877888679504,1.91961524227066
BraTS2021_00147,MEncodnnUnet,4 channels,TC,0.9549767374992371,1.4142135623730951
BraTS2021_00429,MEncodnnUnet,4 channels,TC,0.9609795808792114,1.4142135623730951
BraTS2021_00828,MEncodnnUnet,4 channels,TC,0.8747895956039429,5.385164807134504
BraTS2021_00262,MEncodnnUnet,4 channels,TC,0.9642301797866821,1.0
BraTS2021_00095,MEncodnnUnet,4 channels,TC,0.9819303750991821,1.0
BraTS2021_01075,MEncodnnUnet,4 channels,WT,0.6724185347557068,16.522711641858304
BraTS2021_01106,MEncodnnUnet,4 channels,WT,0.8685789108276367,7.615773105863909
BraTS2021_00618,MEncodnnUnet,4 channels,WT,0.9862850904464722,1.0
BraTS2021_00789,MEncodnnUnet,4 channels,WT,0.9854950904846191,1.0
BraTS2021_01512,MEncodnnUnet,4 channels,WT,0.9299697875976562,12.041594578792296
BraTS2021_01315,MEncodnnUnet,4 channels,WT,0.9752249121665955,1.4142135623730951
BraTS2021_00251,MEncodnnUnet,4 channels,WT,0.9783669114112854,1.0
BraTS2021_01465,MEncodnnUnet,4 channels,WT,0.9707335829734802,1.4142135623730951
BraTS2021_00510,MEncodnnUnet,4 channels,WT,0.9296789169311523,3.3166247903554
BraTS2021_01402,MEncodnnUnet,4 channels,WT,0.9652501344680786,3.0
BraTS2021_00280,MEncodnnUnet,4 channels,WT,0.8463712930679321,8.06225774829855
BraTS2021_01502,MEncodnnUnet,4 channels,WT,0.8355150818824768,25.019992006393608
BraTS2021_00686,MEncodnnUnet,4 channels,WT,0.9647930264472961,2.0
BraTS2021_01360,MEncodnnUnet,4 channels,WT,0.9678520560264587,3.605551275463989
BraTS2021_01391,MEncodnnUnet,4 channels,WT,0.9398903846740723,3.605551275463989
BraTS2021_00485,MEncodnnUnet,4 channels,WT,0.8448818325996399,6.0
BraTS2021_00400,MEncodnnUnet,4 channels,WT,0.9617908596992493,3.0
BraTS2021_00077,MEncodnnUnet,4 channels,WT,0.9257186055183411,46.57252408878007
BraTS2021_01631,MEncodnnUnet,4 channels,WT,0.9557530879974365,5.385164807134504
BraTS2021_01352,MEncodnnUnet,4 channels,WT,0.9703158140182495,1.0
BraTS2021_01127,MEncodnnUnet,4 channels,WT,0.9736720323562622,1.0
BraTS2021_01664,MEncodnnUnet,4 channels,WT,0.9570746421813965,3.7416573867739413
BraTS2021_01580,MEncodnnUnet,4 channels,WT,0.9303992986679077,1.4142135623730951
BraTS2021_01623,MEncodnnUnet,4 channels,WT,0.9582186341285706,1.4142135623730951
BraTS2021_01416,MEncodnnUnet,4 channels,WT,0.944683849811554,2.8284271247461903
BraTS2021_01381,MEncodnnUnet,4 channels,WT,0.9767566323280334,1.0
BraTS2021_00171,MEncodnnUnet,4 channels,WT,0.899574339389801,5.0
BraTS2021_00271,MEncodnnUnet,4 channels,WT,0.9749224781990051,1.0
BraTS2021_01069,MEncodnnUnet,4 channels,WT,0.9883993268013,1.0
BraTS2021_00401,MEncodnnUnet,4 channels,WT,0.9446224570274353,2.8284271247461903
BraTS2021_00053,MEncodnnUnet,4 channels,WT,0.9534592628479004,9.0
BraTS2021_00060,MEncodnnUnet,4 channels,WT,0.9667279124259949,2.449489742783178
BraTS2021_00003,MEncodnnUnet,4 channels,WT,0.9779280424118042,1.0
BraTS2021_01550,MEncodnnUnet,4 channels,WT,0.9586578011512756,38.951251246151976
BraTS2021_00102,MEncodnnUnet,4 channels,WT,0.7801842093467712,47.66340065785907
BraTS2021_01338,MEncodnnUnet,4 channels,WT,0.9629425406455994,3.3166247903554
BraTS2021_00405,MEncodnnUnet,4 channels,WT,0.9787817001342773,1.0
BraTS2021_01358,MEncodnnUnet,4 channels,WT,0.98415207862854,1.0
BraTS2021_01204,MEncodnnUnet,4 channels,WT,0.8160474896430969,4.242640687119285
BraTS2021_01057,MEncodnnUnet,4 channels,WT,0.9231132864952087,5.830951894845301
BraTS2021_00395,MEncodnnUnet,4 channels,WT,0.9781157970428467,7.493292722806289
BraTS2021_01632,MEncodnnUnet,4 channels,WT,0.962181806564331,1.4142135623730951
BraTS2021_00430,MEncodnnUnet,4 channels,WT,0.9677153825759888,1.4142135623730951
BraTS2021_01393,MEncodnnUnet,4 channels,WT,0.9902448654174805,1.0
BraTS2021_00747,MEncodnnUnet,4 channels,WT,0.9612097144126892,1.4142135623730951
BraTS2021_00210,MEncodnnUnet,4 channels,WT,0.9551893472671509,13.490737563232042
BraTS2021_01654,MEncodnnUnet,4 channels,WT,0.9743587970733643,1.4142135623730951
BraTS2021_01598,MEncodnnUnet,4 channels,WT,0.967812180519104,1.4142135623730951
BraTS2021_00605,MEncodnnUnet,4 channels,WT,0.9843533635139465,1.0
BraTS2021_00310,MEncodnnUnet,4 channels,WT,0.9485864043235779,2.23606797749979
BraTS2021_01029,MEncodnnUnet,4 channels,WT,0.977942168712616,1.0
BraTS2021_01414,MEncodnnUnet,4 channels,WT,0.9335838556289673,4.242640687119285
BraTS2021_00165,MEncodnnUnet,4 channels,WT,0.9858279824256897,1.0
BraTS2021_01436,MEncodnnUnet,4 channels,WT,0.9177306294441223,4.47213595499958
BraTS2021_00206,MEncodnnUnet,4 channels,WT,0.8978165984153748,14.035668847618199
BraTS2021_00496,MEncodnnUnet,4 channels,WT,0.8198307156562805,7.0710678118654755
BraTS2021_00548,MEncodnnUnet,4 channels,WT,0.930061399936676,5.385164807134504
BraTS2021_00199,MEncodnnUnet,4 channels,WT,0.9799463152885437,1.7320508075688772
BraTS2021_01251,MEncodnnUnet,4 channels,WT,0.9428481459617615,2.23606797749979
BraTS2021_00282,MEncodnnUnet,4 channels,WT,0.9552727937698364,3.0
BraTS2021_01418,MEncodnnUnet,4 channels,WT,0.9417575597763062,2.23606797749979
BraTS2021_01566,MEncodnnUnet,4 channels,WT,0.9545178413391113,20.388710392224155
BraTS2021_01137,MEncodnnUnet,4 channels,WT,0.9732027649879456,26.48017616499527
BraTS2021_01000,MEncodnnUnet,4 channels,WT,0.9775939583778381,1.0
BraTS2021_01046,MEncodnnUnet,4 channels,WT,0.9651867151260376,2.23606797749979
BraTS2021_00610,MEncodnnUnet,4 channels,WT,0.9054967164993286,4.242640687119285
BraTS2021_00823,MEncodnnUnet,4 channels,WT,0.9757761359214783,2.23606797749979
BraTS2021_00203,MEncodnnUnet,4 channels,WT,0.9664579629898071,2.23606797749979
BraTS2021_01458,MEncodnnUnet,4 channels,WT,0.9540506601333618,11.575836902790225
BraTS2021_01158,MEncodnnUnet,4 channels,WT,0.949503481388092,50.849778560918516
BraTS2021_00539,MEncodnnUnet,4 channels,WT,0.9547492265701294,2.23606797749979
BraTS2021_00550,MEncodnnUnet,4 channels,WT,0.7969409227371216,8.102415174917844
BraTS2021_00294,MEncodnnUnet,4 channels,WT,0.9846009016036987,1.0
BraTS2021_01597,MEncodnnUnet,4 channels,WT,0.940025806427002,3.0
BraTS2021_01014,MEncodnnUnet,4 channels,WT,0.9843215346336365,1.0
BraTS2021_01357,MEncodnnUnet,4 channels,WT,0.9790529608726501,1.4142135623730951
BraTS2021_00525,MEncodnnUnet,4 channels,WT,0.9637030363082886,3.0
BraTS2021_00494,MEncodnnUnet,4 channels,WT,0.7081166505813599,26.38181191654584
BraTS2021_00343,MEncodnnUnet,4 channels,WT,0.9058833718299866,5.0
BraTS2021_00608,MEncodnnUnet,4 channels,WT,0.969115138053894,1.7320508075688772
BraTS2021_01661,MEncodnnUnet,4 channels,WT,0.9738866090774536,1.4142135623730951
BraTS2021_01179,MEncodnnUnet,4 channels,WT,0.7764964699745178,8.94427190999916
BraTS2021_01278,MEncodnnUnet,4 channels,WT,0.9523239731788635,2.0
BraTS2021_00234,MEncodnnUnet,4 channels,WT,0.9057509303092957,4.58257569495584
BraTS2021_01633,MEncodnnUnet,4 channels,WT,0.866789698600769,19.4164878389476
BraTS2021_01018,MEncodnnUnet,4 channels,WT,0.9855730533599854,1.0
BraTS2021_00464,MEncodnnUnet,4 channels,WT,0.9502543807029724,1.4142135623730951
BraTS2021_00131,MEncodnnUnet,4 channels,WT,0.9577456712722778,1.4142135623730951
BraTS2021_01547,MEncodnnUnet,4 channels,WT,0.9677303433418274,2.23606797749979
BraTS2021_00331,MEncodnnUnet,4 channels,WT,0.7620549201965332,71.93469232171839
BraTS2021_01477,MEncodnnUnet,4 channels,WT,0.9556883573532104,3.7416573867739413
BraTS2021_00500,MEncodnnUnet,4 channels,WT,0.9409417510032654,2.0
BraTS2021_00797,MEncodnnUnet,4 channels,WT,0.9737472534179688,1.7320508075688772
BraTS2021_01210,MEncodnnUnet,4 channels,WT,0.8116207122802734,6.0
BraTS2021_00144,MEncodnnUnet,4 channels,WT,0.93222975730896,3.0
BraTS2021_00547,MEncodnnUnet,4 channels,WT,0.9608955383300781,3.0
BraTS2021_00651,MEncodnnUnet,4 channels,WT,0.9700168371200562,1.0
BraTS2021_00112,MEncodnnUnet,4 channels,WT,0.9080474972724915,5.0990195135927845
BraTS2021_00273,MEncodnnUnet,4 channels,WT,0.9741780161857605,2.23606797749979
BraTS2021_01322,MEncodnnUnet,4 channels,WT,0.9653474688529968,11.224972160321824
BraTS2021_01314,MEncodnnUnet,4 channels,WT,0.9652122855186462,1.0
BraTS2021_00504,MEncodnnUnet,4 channels,WT,0.9740257263183594,1.4142135623730951
BraTS2021_00160,MEncodnnUnet,4 channels,WT,0.9636528491973877,10.723805294763608
BraTS2021_00096,MEncodnnUnet,4 channels,WT,0.9554728865623474,2.0
BraTS2021_00146,MEncodnnUnet,4 channels,WT,0.9483482837677002,8.602325267042627
BraTS2021_01518,MEncodnnUnet,4 channels,WT,0.9575300216674805,3.0
BraTS2021_00806,MEncodnnUnet,4 channels,WT,0.9547553658485413,7.0
BraTS2021_00518,MEncodnnUnet,4 channels,WT,0.9273121356964111,32.57299494980466
BraTS2021_00728,MEncodnnUnet,4 channels,WT,0.9574352502822876,1.4142135623730951
BraTS2021_00616,MEncodnnUnet,4 channels,WT,0.983394980430603,1.0
BraTS2021_01319,MEncodnnUnet,4 channels,WT,0.9614357948303223,2.23606797749979
BraTS2021_00193,MEncodnnUnet,4 channels,WT,0.9713459610939026,1.0
BraTS2021_01212,MEncodnnUnet,4 channels,WT,0.8427939414978027,21.61018278497431
BraTS2021_01297,MEncodnnUnet,4 channels,WT,0.8127162456512451,10.44030650891055
BraTS2021_01339,MEncodnnUnet,4 channels,WT,0.9780954718589783,1.0
BraTS2021_00157,MEncodnnUnet,4 channels,WT,0.9591783881187439,2.23606797749979
BraTS2021_00777,MEncodnnUnet,4 channels,WT,0.9709722995758057,1.4142135623730951
BraTS2021_00191,MEncodnnUnet,4 channels,WT,0.9695693850517273,2.449489742783178
BraTS2021_00219,MEncodnnUnet,4 channels,WT,0.9424795508384705,1.0
BraTS2021_01370,MEncodnnUnet,4 channels,WT,0.8284813761711121,27.477263328068172
BraTS2021_01485,MEncodnnUnet,4 channels,WT,0.8637695908546448,93.6923155582156
BraTS2021_00567,MEncodnnUnet,4 channels,WT,0.9198157787322998,3.3166247903554
BraTS2021_00596,MEncodnnUnet,4 channels,WT,0.9696604609489441,1.4142135623730951
BraTS2021_01177,MEncodnnUnet,4 channels,WT,0.8753111362457275,9.055385138137417
BraTS2021_00839,MEncodnnUnet,4 channels,WT,0.9351739287376404,5.0
BraTS2021_01573,MEncodnnUnet,4 channels,WT,0.9716724753379822,2.0
BraTS2021_01579,MEncodnnUnet,4 channels,WT,0.9472630620002747,2.23606797749979
BraTS2021_01636,MEncodnnUnet,4 channels,WT,0.8193054795265198,12.083045973594572
BraTS2021_01435,MEncodnnUnet,4 channels,WT,0.9030759930610657,3.1622776601683795
BraTS2021_01634,MEncodnnUnet,4 channels,WT,0.9845080375671387,1.4142135623730951
BraTS2021_01515,MEncodnnUnet,4 channels,WT,0.9237154722213745,5.0
BraTS2021_01567,MEncodnnUnet,4 channels,WT,0.9374747276306152,5.0
BraTS2021_01200,MEncodnnUnet,4 channels,WT,0.9849328398704529,1.0
BraTS2021_00780,MEncodnnUnet,4 channels,WT,0.9827525019645691,1.0
BraTS2021_00212,MEncodnnUnet,4 channels,WT,0.7761499285697937,9.273618495495704
BraTS2021_00000,MEncodnnUnet,4 channels,WT,0.9580129981040955,2.8284271247461903
BraTS2021_00556,MEncodnnUnet,4 channels,WT,0.9339608550071716,4.898979485566356
BraTS2021_01211,MEncodnnUnet,4 channels,WT,0.9166224598884583,15.269245675219427
BraTS2021_00407,MEncodnnUnet,4 channels,WT,0.9415120482444763,2.23606797749979
BraTS2021_00824,MEncodnnUnet,4 channels,WT,0.9734216332435608,1.4142135623730951
BraTS2021_00718,MEncodnnUnet,4 channels,WT,0.9695991277694702,1.4142135623730951
BraTS2021_01660,MEncodnnUnet,4 channels,WT,0.9243837594985962,5.0
BraTS2021_00448,MEncodnnUnet,4 channels,WT,0.9861377477645874,1.0
BraTS2021_01239,MEncodnnUnet,4 channels,WT,0.9105525016784668,5.0990195135927845
BraTS2021_01379,MEncodnnUnet,4 channels,WT,0.9760438799858093,1.0
BraTS2021_01385,MEncodnnUnet,4 channels,WT,0.9785794615745544,1.4142135623730951
BraTS2021_00519,MEncodnnUnet,4 channels,WT,0.9176869988441467,3.1622776601683795
BraTS2021_01072,MEncodnnUnet,4 channels,WT,0.948258638381958,4.0
BraTS2021_00185,MEncodnnUnet,4 channels,WT,0.579251229763031,15.297058540778355
BraTS2021_01492,MEncodnnUnet,4 channels,WT,0.9730203151702881,1.0
BraTS2021_01628,MEncodnnUnet,4 channels,WT,0.5563134551048279,37.509991566638305
BraTS2021_00184,MEncodnnUnet,4 channels,WT,0.9688803553581238,2.0
BraTS2021_00359,MEncodnnUnet,4 channels,WT,0.9852187633514404,1.0
BraTS2021_00116,MEncodnnUnet,4 channels,WT,0.9145662188529968,6.164414002968976
BraTS2021_00468,MEncodnnUnet,4 channels,WT,0.7757876515388489,11.224972160321824
BraTS2021_01459,MEncodnnUnet,4 channels,WT,0.9113718867301941,34.655446902326915
BraTS2021_01486,MEncodnnUnet,4 channels,WT,0.8712795376777649,4.58257569495584
BraTS2021_00687,MEncodnnUnet,4 channels,WT,0.9517681002616882,2.449489742783178
BraTS2021_01302,MEncodnnUnet,4 channels,WT,0.9498907923698425,4.898979485566356
BraTS2021_00999,MEncodnnUnet,4 channels,WT,0.8776498436927795,23.68543856465402
BraTS2021_00241,MEncodnnUnet,4 channels,WT,0.9730292558670044,1.0
BraTS2021_01067,MEncodnnUnet,4 channels,WT,0.9399358034133911,11.844814322450807
BraTS2021_01362,MEncodnnUnet,4 channels,WT,0.9715695381164551,1.7320508075688772
BraTS2021_00085,MEncodnnUnet,4 channels,WT,0.9062883257865906,9.0
BraTS2021_01180,MEncodnnUnet,4 channels,WT,0.9347748160362244,5.196152422706632
BraTS2021_01312,MEncodnnUnet,4 channels,WT,0.985917329788208,1.0
BraTS2021_00511,MEncodnnUnet,4 channels,WT,0.9647476077079773,1.4142135623730951
BraTS2021_00834,MEncodnnUnet,4 channels,WT,0.8645615577697754,7.280109889280518
BraTS2021_01045,MEncodnnUnet,4 channels,WT,0.9228441715240479,7.0
BraTS2021_00808,MEncodnnUnet,4 channels,WT,0.9798817038536072,1.4142135623730951
BraTS2021_01042,MEncodnnUnet,4 channels,WT,0.9690918922424316,1.4142135623730951
BraTS2021_01644,MEncodnnUnet,4 channels,WT,0.9462218880653381,26.77685567799177
BraTS2021_00360,MEncodnnUnet,4 channels,WT,0.9372922778129578,8.660254037844387
BraTS2021_01113,MEncodnnUnet,4 channels,WT,0.9366891384124756,4.0
BraTS2021_00369,MEncodnnUnet,4 channels,WT,0.9867213368415833,1.0
BraTS2021_00679,MEncodnnUnet,4 channels,WT,0.9741153120994568,1.0
BraTS2021_00166,MEncodnnUnet,4 channels,WT,0.9728719592094421,1.4142135623730951
BraTS2021_00456,MEncodnnUnet,4 channels,WT,0.98710697889328,1.0
BraTS2021_00148,MEncodnnUnet,4 channels,WT,0.8916860818862915,7.681145747868608
BraTS2021_00624,MEncodnnUnet,4 channels,WT,0.897270679473877,8.12403840463596
BraTS2021_00316,MEncodnnUnet,4 channels,WT,0.9747291207313538,4.123105625617661
BraTS2021_01433,MEncodnnUnet,4 channels,WT,0.9154795408248901,2.8284271247461903
BraTS2021_00576,MEncodnnUnet,4 channels,WT,0.9329140186309814,2.23606797749979
BraTS2021_01016,MEncodnnUnet,4 channels,WT,0.9794039130210876,1.0
BraTS2021_00195,MEncodnnUnet,4 channels,WT,0.9827064871788025,1.0
BraTS2021_00090,MEncodnnUnet,4 channels,WT,0.9477193355560303,2.0
BraTS2021_00230,MEncodnnUnet,4 channels,WT,0.961355447769165,1.4142135623730951
BraTS2021_01390,MEncodnnUnet,4 channels,WT,0.9615474939346313,1.4142135623730951
BraTS2021_00432,MEncodnnUnet,4 channels,WT,0.8928306698799133,6.082762530298219
BraTS2021_00654,MEncodnnUnet,4 channels,WT,0.8506609797477722,9.433981132056603
BraTS2021_00406,MEncodnnUnet,4 channels,WT,0.9609967470169067,5.0990195135927845
BraTS2021_01310,MEncodnnUnet,4 channels,WT,0.9159669876098633,4.123105625617661
BraTS2021_00136,MEncodnnUnet,4 channels,WT,0.9306147694587708,18.439088914585774
BraTS2021_00339,MEncodnnUnet,4 channels,WT,0.9828159213066101,1.0
BraTS2021_01383,MEncodnnUnet,4 channels,WT,0.9261994361877441,7.810249675906654
BraTS2021_00243,MEncodnnUnet,4 channels,WT,0.9567627310752869,2.23606797749979
BraTS2021_00555,MEncodnnUnet,4 channels,WT,0.7564735412597656,7.280109889280518
BraTS2021_01600,MEncodnnUnet,4 channels,WT,0.9808192253112793,1.0
BraTS2021_01131,MEncodnnUnet,4 channels,WT,0.9809107780456543,1.0
BraTS2021_00220,MEncodnnUnet,4 channels,WT,0.9296494126319885,4.358898943540674
BraTS2021_00288,MEncodnnUnet,4 channels,WT,0.9732164740562439,1.0
BraTS2021_01198,MEncodnnUnet,4 channels,WT,0.9312453866004944,4.123105625617661
BraTS2021_01613,MEncodnnUnet,4 channels,WT,0.9774724841117859,1.0
BraTS2021_01375,MEncodnnUnet,4 channels,WT,0.9451867938041687,3.1622776601683795
BraTS2021_01449,MEncodnnUnet,4 channels,WT,0.9592482447624207,1.7320508075688772
BraTS2021_00151,MEncodnnUnet,4 channels,WT,0.9470228552818298,4.0
BraTS2021_01638,MEncodnnUnet,4 channels,WT,0.9281376004219055,43.94314508543966
BraTS2021_01454,MEncodnnUnet,4 channels,WT,0.8702461123466492,7.310871591861501
BraTS2021_01395,MEncodnnUnet,4 channels,WT,0.9780248999595642,1.0
BraTS2021_01348,MEncodnnUnet,4 channels,WT,0.9566206336021423,2.23606797749979
BraTS2021_01252,MEncodnnUnet,4 channels,WT,0.8910651803016663,2.449489742783178
BraTS2021_01585,MEncodnnUnet,4 channels,WT,0.9851346015930176,1.0
BraTS2021_01060,MEncodnnUnet,4 channels,WT,0.97367924451828,1.7320508075688772
BraTS2021_01494,MEncodnnUnet,4 channels,WT,0.952468752861023,3.0
BraTS2021_00382,MEncodnnUnet,4 channels,WT,0.9276719093322754,4.0
BraTS2021_01165,MEncodnnUnet,4 channels,WT,0.9629347920417786,2.0
BraTS2021_01620,MEncodnnUnet,4 channels,WT,0.9505404829978943,1.4142135623730951
BraTS2021_01331,MEncodnnUnet,4 channels,WT,0.91181480884552,3.3166247903554
BraTS2021_01508,MEncodnnUnet,4 channels,WT,0.8598415851593018,12.083045973594572
BraTS2021_00221,MEncodnnUnet,4 channels,WT,0.9788185954093933,1.0
BraTS2021_00115,MEncodnnUnet,4 channels,WT,0.9778468608856201,1.0
BraTS2021_00253,MEncodnnUnet,4 channels,WT,0.9315412640571594,5.385164807134504
BraTS2021_00764,MEncodnnUnet,4 channels,WT,0.7638542652130127,16.76305461424021
BraTS2021_00646,MEncodnnUnet,4 channels,WT,0.9667516946792603,2.0
BraTS2021_00656,MEncodnnUnet,4 channels,WT,0.961177408695221,48.176757881783615
BraTS2021_01132,MEncodnnUnet,4 channels,WT,0.9201188683509827,3.3166247903554
BraTS2021_01213,MEncodnnUnet,4 channels,WT,0.9069769978523254,6.782329983125268
BraTS2021_01272,MEncodnnUnet,4 channels,WT,0.9375346899032593,1.7320508075688772
BraTS2021_00725,MEncodnnUnet,4 channels,WT,0.8690225481987,4.69041575982343
BraTS2021_01516,MEncodnnUnet,4 channels,WT,0.871067225933075,8.402204598010014
BraTS2021_01466,MEncodnnUnet,4 channels,WT,0.9673861265182495,1.7320508075688772
BraTS2021_01218,MEncodnnUnet,4 channels,WT,0.796283483505249,4.898979485566356
BraTS2021_01606,MEncodnnUnet,4 channels,WT,0.9170929193496704,2.449489742783178
BraTS2021_00364,MEncodnnUnet,4 channels,WT,0.9879387021064758,1.0
BraTS2021_00765,MEncodnnUnet,4 channels,WT,0.9328991174697876,2.23606797749979
BraTS2021_00139,MEncodnnUnet,4 channels,WT,0.9275195598602295,3.7416573867739413
BraTS2021_01430,MEncodnnUnet,4 channels,WT,0.927950918674469,5.0
BraTS2021_01407,MEncodnnUnet,4 channels,WT,0.8749945163726807,26.16294915892442
BraTS2021_01355,MEncodnnUnet,4 channels,WT,0.9812519550323486,1.0
BraTS2021_00793,MEncodnnUnet,4 channels,WT,0.8952227830886841,7.0
BraTS2021_01028,MEncodnnUnet,4 channels,WT,0.9363082647323608,4.47213595499958
BraTS2021_00697,MEncodnnUnet,4 channels,WT,0.9599357843399048,1.4142135623730951
BraTS2021_00123,MEncodnnUnet,4 channels,WT,0.9512677192687988,2.8284271247461903
BraTS2021_01662,MEncodnnUnet,4 channels,WT,0.9776764512062073,1.0
BraTS2021_00663,MEncodnnUnet,4 channels,WT,0.9856655597686768,1.0
BraTS2021_00495,MEncodnnUnet,4 channels,WT,0.9643000960350037,1.4142135623730951
BraTS2021_01299,MEncodnnUnet,4 channels,WT,0.9470875859260559,3.0
BraTS2021_01308,MEncodnnUnet,4 channels,WT,0.6005104184150696,78.31697453024928
BraTS2021_01471,MEncodnnUnet,4 channels,WT,0.965019702911377,3.0
BraTS2021_00016,MEncodnnUnet,4 channels,WT,0.8822932839393616,6.0
BraTS2021_01199,MEncodnnUnet,4 channels,WT,0.9811655282974243,1.0
BraTS2021_00322,MEncodnnUnet,4 channels,WT,0.9852296710014343,1.0
BraTS2021_00111,MEncodnnUnet,4 channels,WT,0.8808723092079163,4.123105625617661
BraTS2021_01316,MEncodnnUnet,4 channels,WT,0.9710891842842102,1.0
BraTS2021_01049,MEncodnnUnet,4 channels,WT,0.8665613532066345,6.928203230275509
BraTS2021_00675,MEncodnnUnet,4 channels,WT,0.9551375508308411,1.4142135623730951
BraTS2021_00371,MEncodnnUnet,4 channels,WT,0.9883469343185425,1.0
BraTS2021_01136,MEncodnnUnet,4 channels,WT,0.9840627908706665,1.0
BraTS2021_01085,MEncodnnUnet,4 channels,WT,0.9503247737884521,2.449489742783178
BraTS2021_00716,MEncodnnUnet,4 channels,WT,0.9653729796409607,1.4142135623730951
BraTS2021_01656,MEncodnnUnet,4 channels,WT,0.9612571597099304,1.4142135623730951
BraTS2021_01575,MEncodnnUnet,4 channels,WT,0.9783298969268799,1.0
BraTS2021_01584,MEncodnnUnet,4 channels,WT,0.9656474590301514,1.7320508075688772
BraTS2021_01217,MEncodnnUnet,4 channels,WT,0.9322270750999451,2.449489742783178
BraTS2021_01389,MEncodnnUnet,4 channels,WT,0.9705468416213989,1.0
BraTS2021_00332,MEncodnnUnet,4 channels,WT,0.9266806840896606,2.23606797749979
BraTS2021_00830,MEncodnnUnet,4 channels,WT,0.9737829566001892,7.016638229960692
BraTS2021_01317,MEncodnnUnet,4 channels,WT,0.9880802631378174,1.0
BraTS2021_00724,MEncodnnUnet,4 channels,WT,0.9776104092597961,1.0
BraTS2021_01208,MEncodnnUnet,4 channels,WT,0.8286733627319336,8.717797887081348
BraTS2021_01102,MEncodnnUnet,4 channels,WT,0.8489384055137634,31.622776601683793
BraTS2021_01321,MEncodnnUnet,4 channels,WT,0.9836707711219788,1.0
BraTS2021_00626,MEncodnnUnet,4 channels,WT,0.9530282616615295,25.079872407968907
BraTS2021_00089,MEncodnnUnet,4 channels,WT,0.963699996471405,1.4142135623730951
BraTS2021_01192,MEncodnnUnet,4 channels,WT,0.9275124073028564,6.164414002968976
BraTS2021_01446,MEncodnnUnet,4 channels,WT,0.9537249803543091,2.449489742783178
BraTS2021_00729,MEncodnnUnet,4 channels,WT,0.8800654411315918,7.0710678118654755
BraTS2021_01525,MEncodnnUnet,4 channels,WT,0.8309442400932312,12.449899597988733
BraTS2021_00081,MEncodnnUnet,4 channels,WT,0.9649481177330017,1.7320508075688772
BraTS2021_01125,MEncodnnUnet,4 channels,WT,0.9826129674911499,1.0
BraTS2021_01279,MEncodnnUnet,4 channels,WT,0.779809296131134,36.813031244007824
BraTS2021_00551,MEncodnnUnet,4 channels,WT,0.9578779339790344,2.23606797749979
BraTS2021_00690,MEncodnnUnet,4 channels,WT,0.9390146136283875,2.23606797749979
BraTS2021_00300,MEncodnnUnet,4 channels,WT,0.9609057903289795,3.0
BraTS2021_00481,MEncodnnUnet,4 channels,WT,0.9661288261413574,2.23606797749979
BraTS2021_01301,MEncodnnUnet,4 channels,WT,0.7978153824806213,82.92767933567175
BraTS2021_01570,MEncodnnUnet,4 channels,WT,0.981843888759613,1.0
BraTS2021_01150,MEncodnnUnet,4 channels,WT,0.7398208975791931,18.788294228055936
BraTS2021_01169,MEncodnnUnet,4 channels,WT,0.9372832775115967,4.0
BraTS2021_01618,MEncodnnUnet,4 channels,WT,0.9871595501899719,1.0
BraTS2021_00051,MEncodnnUnet,4 channels,WT,0.9666866064071655,1.4142135623730951
BraTS2021_00479,MEncodnnUnet,4 channels,WT,0.9528908133506775,5.0
BraTS2021_00501,MEncodnnUnet,4 channels,WT,0.728699266910553,14.594519519326424
BraTS2021_01527,MEncodnnUnet,4 channels,WT,0.9695345759391785,1.7320508075688772
BraTS2021_01161,MEncodnnUnet,4 channels,WT,0.948784589767456,2.23606797749979
BraTS2021_01182,MEncodnnUnet,4 channels,WT,0.8728511929512024,5.385164807134504
BraTS2021_01328,MEncodnnUnet,4 channels,WT,0.9770618677139282,5.435798229488873
BraTS2021_00561,MEncodnnUnet,4 channels,WT,0.969309389591217,1.227817459304901
BraTS2021_01544,MEncodnnUnet,4 channels,WT,0.9262540936470032,3.3166247903554
BraTS2021_01455,MEncodnnUnet,4 channels,WT,0.9498836994171143,2.8284271247461903
BraTS2021_01543,MEncodnnUnet,4 channels,WT,0.9624016880989075,1.0
BraTS2021_01171,MEncodnnUnet,4 channels,WT,0.9628336429595947,2.23606797749979
BraTS2021_00211,MEncodnnUnet,4 channels,WT,0.9873738884925842,1.0
BraTS2021_01103,MEncodnnUnet,4 channels,WT,0.9698496460914612,2.0
BraTS2021_01011,MEncodnnUnet,4 channels,WT,0.9786081910133362,1.0
BraTS2021_00756,MEncodnnUnet,4 channels,WT,0.9408659934997559,3.0
BraTS2021_01615,MEncodnnUnet,4 channels,WT,0.9343887567520142,1.0
BraTS2021_01077,MEncodnnUnet,4 channels,WT,0.9262081980705261,45.940708297676395
BraTS2021_01120,MEncodnnUnet,4 channels,WT,0.9739256501197815,2.449489742783178
BraTS2021_01577,MEncodnnUnet,4 channels,WT,0.9761667251586914,1.4142135623730951
